,zipcode,city,state,metro,county,month,avg_house_size_sales,avg_house_size_rental
312,96822,Honolulu,HI,Urban Honolulu,Honolulu,5.0,680.1752842999999,618.1035494
313,96822,Honolulu,HI,Urban Honolulu,Honolulu,6.0,663.7130941,599.9511504
314,96822,Honolulu,HI,Urban Honolulu,Honolulu,7.0,639.9583405000001,619.0720438999999
315,71111,Bossier City,LA,Shreveport,Bossier,1.0,2006.421443,1049.816101
316,71111,Bossier City,LA,Shreveport,Bossier,2.0,2001.053194,1099.9125689999998
317,71111,Bossier City,LA,Shreveport,Bossier,3.0,1950.9101640000001,1094.468192
318,71111,Bossier City,LA,Shreveport,Bossier,4.0,1967.903035,1106.476226
319,71111,Bossier City,LA,Shreveport,Bossier,5.0,2004.9399489999998,1044.7918439999999
320,71111,Bossier City,LA,Shreveport,Bossier,6.0,2042.071637,1107.383908
321,71111,Bossier City,LA,Shreveport,Bossier,7.0,2043.3800629999998,1070.7654519999999
322,10022,New York,NY,New York,New York,1.0,1739.9977609999999,813.5023418999999
323,10022,New York,NY,New York,New York,2.0,1683.0633940000002,813.9260446000001
324,10022,New York,NY,New York,New York,3.0,1785.4954289999998,782.2300072
325,10022,New York,NY,New York,New York,4.0,1931.349721,818.1341737
326,10022,New York,NY,New York,New York,5.0,2072.6894239999997,778.2267427
327,10022,New York,NY,New York,New York,6.0,1901.9387760000002,801.8356295
328,10022,New York,NY,New York,New York,7.0,2054.981667,779.5739324
329,30309,Atlanta,GA,Atlanta,Fulton,1.0,1630.341874,768.544882
330,30309,Atlanta,GA,Atlanta,Fulton,2.0,1580.414186,781.2260417
331,30309,Atlanta,GA,Atlanta,Fulton,3.0,1584.0553009999999,775.330238
332,30309,Atlanta,GA,Atlanta,Fulton,4.0,1727.514619,766.6222346
333,30309,Atlanta,GA,Atlanta,Fulton,5.0,1697.007301,760.4270656
334,30309,Atlanta,GA,Atlanta,Fulton,6.0,1657.117005,751.7128906
335,30309,Atlanta,GA,Atlanta,Fulton,7.0,1677.623592,683.5284211000001
336,11222,New York,NY,New York,Kings,1.0,1102.061281,887.4157672
337,11222,New York,NY,New York,Kings,2.0,1115.911478,904.4844632999999
338,11222,New York,NY,New York,Kings,3.0,1142.4644050000002,898.223772
339,11222,New York,NY,New York,Kings,4.0,1184.494868,910.1183609
340,11222,New York,NY,New York,Kings,5.0,1115.610902,923.5088712999999
341,11222,New York,NY,New York,Kings,6.0,1210.326923,896.4628437000001
342,11222,New York,NY,New York,Kings,7.0,1218.0451130000001,892.7903686000001
343,53202,Milwaukee,WI,Milwaukee,Milwaukee,1.0,1110.3406300000001,0.0
344,53202,Milwaukee,WI,Milwaukee,Milwaukee,2.0,1136.8094,0.0
345,53202,Milwaukee,WI,Milwaukee,Milwaukee,3.0,1109.48172,0.0
346,53202,Milwaukee,WI,Milwaukee,Milwaukee,4.0,1121.217335,0.0
347,53202,Milwaukee,WI,Milwaukee,Milwaukee,5.0,1117.404262,0.0
348,53202,Milwaukee,WI,Milwaukee,Milwaukee,6.0,1177.8400869999998,0.0
349,53202,Milwaukee,WI,Milwaukee,Milwaukee,7.0,1135.888967,0.0
350,33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1532.966495,1396.013915
351,33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1525.443261,1397.5672949999998
352,33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1538.6094449999998,1360.913492
353,33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1541.001069,1418.308912
354,33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1523.398472,1411.942683
355,33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1506.1211289999999,1347.7482710000002
356,33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1492.411169,1381.653352
357,33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,800.0569816000001,828.0398811000001
358,33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,816.4796637999999,844.8620073999999
359,33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,811.425,834.5550847
360,33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,813.1825529,830.8181818
361,33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,822.9029054,832.466243
362,33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,839.8543338,824.1307623
363,33126,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,819.5347883,812.7178365
364,33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1129.419209,1020.6665609999999
365,33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1130.3088289999998,1030.644973
366,33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1140.561774,1050.045479
367,33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1166.0767560000002,1054.143092
368,33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1175.864722,1069.851699
369,33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1184.175026,1069.4544
370,33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1127.244123,1011.0360890000001
371,33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,1.0,1225.271549,1163.1316960000001
372,33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,2.0,1220.197049,1164.189165
373,33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,3.0,1205.193341,1143.317384
374,33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,4.0,1193.802467,1089.655827
375,33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,5.0,1174.673102,1141.172438
376,33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,6.0,1140.7283400000001,1116.4319
377,33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,7.0,1162.407373,1095.472429
378,11101,New York,NY,New York,Queens,1.0,852.6538577,850.5982111999999
379,11101,New York,NY,New York,Queens,2.0,839.0987868999999,843.1270122999999
380,11101,New York,NY,New York,Queens,3.0,839.1844515,846.9692082999999
381,11101,New York,NY,New York,Queens,4.0,820.5914392000001,854.0639625
382,11101,New York,NY,New York,Queens,5.0,832.8989931,858.1349971000001
383,11101,New York,NY,New York,Queens,6.0,847.3307696,855.7298806
384,11101,New York,NY,New York,Queens,7.0,846.4437985,867.9114687000001
385,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1.0,2379.512953,1329.592085
386,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,2.0,2371.625933,1406.564292
387,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,3.0,2340.648581,1361.428182
388,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,4.0,2352.74361,1357.434285
389,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,5.0,2394.772394,1331.733706
390,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,6.0,2363.419249,1361.843504
391,33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,7.0,2349.568703,1387.184018
392,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,1.0,1079.7482,1000.0
393,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,2.0,1056.969091,1000.0
394,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,3.0,1067.887776,1000.0
395,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,4.0,1106.754316,1041.666667
396,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,5.0,1073.275724,1041.666667
397,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,6.0,1097.890868,1108.557692
398,33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,7.0,1124.436395,1064.25
399,30328,Sandy Springs,GA,Atlanta,Fulton,1.0,2329.734867,1174.058496
400,30328,Sandy Springs,GA,Atlanta,Fulton,2.0,2346.9089059999997,1151.636744
401,30328,Sandy Springs,GA,Atlanta,Fulton,3.0,2271.044327,1175.068696
402,30328,Sandy Springs,GA,Atlanta,Fulton,4.0,2301.877563,1163.9087240000001
403,30328,Sandy Springs,GA,Atlanta,Fulton,5.0,2279.0895809999997,1229.5135380000002
404,30328,Sandy Springs,GA,Atlanta,Fulton,6.0,2282.732551,1227.0113390000001
405,30328,Sandy Springs,GA,Atlanta,Fulton,7.0,2232.339161,1243.789524
406,11561,Long Beach,NY,New York,Nassau,1.0,0.0,0.0
407,11561,Long Beach,NY,New York,Nassau,2.0,0.0,0.0
408,11561,Long Beach,NY,New York,Nassau,3.0,0.0,0.0
409,11561,Long Beach,NY,New York,Nassau,4.0,0.0,0.0
410,11561,Long Beach,NY,New York,Nassau,5.0,0.0,0.0
411,11561,Long Beach,NY,New York,Nassau,6.0,0.0,0.0
412,11561,Long Beach,NY,New York,Nassau,7.0,0.0,0.0
413,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1183.637133,1119.3354259999999
414,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1165.363285,1115.726674
415,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1138.067401,1143.58665
416,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1147.4756710000001,1152.629937
417,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1170.770601,1118.980167
418,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1171.494251,1108.4039480000001
419,33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1191.55444,1117.334382
420,94107,San Francisco,CA,San Francisco,San Francisco,1.0,1010.29394,901.5107749
421,94107,San Francisco,CA,San Francisco,San Francisco,2.0,992.386586,895.5084677000001
422,94107,San Francisco,CA,San Francisco,San Francisco,3.0,990.1640897,898.3481332
423,94107,San Francisco,CA,San Francisco,San Francisco,4.0,1013.971297,897.7708484
424,94107,San Francisco,CA,San Francisco,San Francisco,5.0,1002.052007,876.3674843
425,94107,San Francisco,CA,San Francisco,San Francisco,6.0,995.4001348999999,900.6269305
426,94107,San Francisco,CA,San Francisco,San Francisco,7.0,1024.468519,898.2257812
427,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1248.082949,0.0
428,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1227.52876,0.0
429,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1238.570685,0.0
430,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1246.08251,0.0
431,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1248.514758,0.0
432,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1243.110517,0.0
433,33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1235.650877,0.0
434,7726,Manalapan,NJ,New York,Monmouth,1.0,2091.0832960000002,1135.673485
435,7726,Manalapan,NJ,New York,Monmouth,2.0,2094.89007,1076.9322029999998
436,7726,Manalapan,NJ,New York,Monmouth,3.0,2168.092407,1134.901722
437,7726,Manalapan,NJ,New York,Monmouth,4.0,2106.483936,1099.238095
438,7726,Manalapan,NJ,New York,Monmouth,5.0,2177.272727,1102.061776
439,7726,Manalapan,NJ,New York,Monmouth,6.0,2165.368053,1083.034273
440,7726,Manalapan,NJ,New York,Monmouth,7.0,2233.591075,1089.912074
441,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1.0,1328.496638,1112.135965
442,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,2.0,1354.316773,1121.2926519999999
443,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,3.0,1320.3004939999998,1149.8866859999998
444,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,4.0,1329.826035,1126.165493
445,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,5.0,1320.006568,1109.5867779999999
446,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,6.0,1353.997069,1130.911509
447,33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,7.0,1308.5986300000002,1108.990707
448,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,1.0,1050.339038,832.0682094
449,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,2.0,1048.282129,841.0467033
450,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,3.0,1047.798743,837.9214375
451,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,4.0,1056.504929,836.6726356
452,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,5.0,1054.591949,828.125483
453,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,6.0,1068.641022,840.4588806
454,33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,7.0,1049.740836,850.623978
455,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1.0,1175.095319,1293.473138
456,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,2.0,1168.683207,1296.092182
457,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,3.0,1141.10891,1265.581146
458,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,4.0,1149.036304,1247.7100369999998
459,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,5.0,1155.693014,1290.95591
460,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,6.0,1172.773822,1234.808606
461,33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,7.0,1144.408099,1271.838848
462,29577,Myrtle Beach,SC,Myrtle Beach,Horry,1.0,1480.542156,0.0
463,29577,Myrtle Beach,SC,Myrtle Beach,Horry,2.0,1437.8963390000001,0.0
464,29577,Myrtle Beach,SC,Myrtle Beach,Horry,3.0,1477.658281,0.0
465,29577,Myrtle Beach,SC,Myrtle Beach,Horry,4.0,1477.0670929999999,0.0
466,29577,Myrtle Beach,SC,Myrtle Beach,Horry,5.0,1486.077433,0.0
467,29577,Myrtle Beach,SC,Myrtle Beach,Horry,6.0,1510.0051429999999,0.0
468,29577,Myrtle Beach,SC,Myrtle Beach,Horry,7.0,1507.23326,0.0
469,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1462.269835,1180.524823
470,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1493.9992849999999,1172.8869300000001
471,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1445.903076,1144.099085
472,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1458.380345,1112.133093
473,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1449.7479369999999,1090.544599
474,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1462.558861,1122.079865
475,33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1448.211232,1141.263236
476,30305,Atlanta,GA,Atlanta,Fulton,1.0,2090.853963,987.3986829
477,30305,Atlanta,GA,Atlanta,Fulton,2.0,2027.155273,988.793604
478,30305,Atlanta,GA,Atlanta,Fulton,3.0,2050.860943,986.1399801000001
479,30305,Atlanta,GA,Atlanta,Fulton,4.0,2078.8218239999997,992.5842603
480,30305,Atlanta,GA,Atlanta,Fulton,5.0,2015.0411980000001,987.9516890000001
481,30305,Atlanta,GA,Atlanta,Fulton,6.0,2112.802625,983.8110368999999
482,30305,Atlanta,GA,Atlanta,Fulton,7.0,1999.876946,996.6890589999999
483,96753,Kihei,HI,Kahului,Maui,1.0,1447.5927980000001,0.0
484,96753,Kihei,HI,Kahului,Maui,2.0,1362.602469,0.0
485,96753,Kihei,HI,Kahului,Maui,3.0,1354.198242,0.0
486,96753,Kihei,HI,Kahului,Maui,4.0,1359.84114,0.0
487,96753,Kihei,HI,Kahului,Maui,5.0,1355.537977,0.0
488,96753,Kihei,HI,Kahului,Maui,6.0,1355.3537880000001,0.0
489,96753,Kihei,HI,Kahului,Maui,7.0,1415.914766,0.0
490,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1326.7675199999999,1241.232814
491,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1341.195146,1229.6372210000002
492,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1310.560743,1248.022482
493,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1310.756312,1162.592918
494,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1316.693058,1187.461093
495,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1318.99136,1136.7668609999998
496,33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1313.2664550000002,1161.206981
497,96826,Honolulu,HI,Urban Honolulu,Honolulu,1.0,776.8377285,572.8554642000001
498,96826,Honolulu,HI,Urban Honolulu,Honolulu,2.0,776.5158227000001,573.9619521000001
499,96826,Honolulu,HI,Urban Honolulu,Honolulu,3.0,798.6379361,572.007759
500,96826,Honolulu,HI,Urban Honolulu,Honolulu,4.0,772.2763505,588.7916667000001
501,96826,Honolulu,HI,Urban Honolulu,Honolulu,5.0,747.9555833,626.073909
502,96826,Honolulu,HI,Urban Honolulu,Honolulu,6.0,758.5900315,608.4230769
503,96826,Honolulu,HI,Urban Honolulu,Honolulu,7.0,733.7574959,560.3130223
504,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,1.0,1004.022166,1175.825504
505,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,2.0,1017.0057619999999,1142.765133
506,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,3.0,996.0071341,1145.250364
507,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,4.0,1005.8770390000001,1148.705701
508,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,5.0,1015.871124,1172.0975119999998
509,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,6.0,1011.2302880000001,1158.233846
510,33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,7.0,998.3534152999999,1154.1725720000002
511,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1450.110684,1170.556366
512,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1452.482725,1172.43003
513,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1443.2302949999998,1173.9924330000001
514,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1491.716567,1166.5389710000002
515,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1493.79068,1205.347718
516,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1455.013493,1180.138547
517,33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1496.117075,1167.436319
518,11231,New York,NY,New York,New York,1.0,1241.8625,850.6720636
519,11231,New York,NY,New York,New York,2.0,1241.8625,829.7953216
520,11231,New York,NY,New York,New York,3.0,1241.8625,856.3997396
521,11231,New York,NY,New York,New York,4.0,1220.9699449999998,845.5882353000001
522,11231,New York,NY,New York,New York,5.0,1218.75,860.636555
523,11231,New York,NY,New York,New York,6.0,1220.9699449999998,865.8994564
524,11231,New York,NY,New York,New York,7.0,1185.154827,836.9498911000001
525,92262,Palm Springs,CA,Riverside,Riverside,1.0,1565.656682,1128.949132
526,92262,Palm Springs,CA,Riverside,Riverside,2.0,1529.551658,1260.6845130000002
527,92262,Palm Springs,CA,Riverside,Riverside,3.0,1533.242245,1274.056855
528,92262,Palm Springs,CA,Riverside,Riverside,4.0,1497.105757,1170.102558
529,92262,Palm Springs,CA,Riverside,Riverside,5.0,1507.022451,1114.068293
530,92262,Palm Springs,CA,Riverside,Riverside,6.0,1510.8782720000002,1169.3433220000002
531,92262,Palm Springs,CA,Riverside,Riverside,7.0,1520.628594,1139.9921
532,20016,Washington,DC,Washington,District of Columbia,1.0,1031.486852,929.0292195000001
533,20016,Washington,DC,Washington,District of Columbia,2.0,1107.200663,932.4110535
534,20016,Washington,DC,Washington,District of Columbia,3.0,1097.585798,889.8055941
535,20016,Washington,DC,Washington,District of Columbia,4.0,1071.0841990000001,906.1602049
536,20016,Washington,DC,Washington,District of Columbia,5.0,1082.310262,941.1233848999999
537,20016,Washington,DC,Washington,District of Columbia,6.0,1058.297983,898.9326923
538,20016,Washington,DC,Washington,District of Columbia,7.0,1065.192966,935.3145777000001
539,33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1830.7842879999998,1402.789092
540,33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1829.913232,1372.868377
541,33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1887.4742440000002,1352.0976150000001
542,33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1838.233909,1356.979319
543,33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1861.6585510000002,1337.718336
544,33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1852.25835,1355.546044
545,33140,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1843.0807109999998,1382.196778
546,77056,Houston,TX,Houston,Harris,1.0,2456.135303,1235.156153
547,77056,Houston,TX,Houston,Harris,2.0,2402.442596,1305.9666029999998
548,77056,Houston,TX,Houston,Harris,3.0,2388.032049,1386.434899
549,77056,Houston,TX,Houston,Harris,4.0,2460.9427739999996,1318.576219
550,77056,Houston,TX,Houston,Harris,5.0,2487.708334,1362.684015
551,77056,Houston,TX,Houston,Harris,6.0,2547.010414,1366.694059
552,77056,Houston,TX,Houston,Harris,7.0,2460.5073420000003,1357.909525
553,33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1187.607184,1505.0
554,33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1180.518732,1503.185659
555,33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1168.334825,1460.7352939999998
556,33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1186.715249,1500.0
557,33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1200.936091,1524.895522
558,33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1156.559917,1479.323529
559,33169,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1151.1774480000001,1473.628758
560,33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,1.0,1116.093478,986.7920111999999
561,33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,2.0,1107.5542289999999,1009.7802630000001
562,33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,3.0,1067.465901,1005.861832
563,33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,4.0,1078.278792,1001.148991
564,33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,5.0,1094.2191599999999,1006.137968
565,33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,6.0,1102.9664,1019.189135
566,33162,North Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,7.0,1100.6575050000001,1046.570518
567,34684,Palm Harbor,FL,Tampa,Pinellas,1.0,956.6244162999999,0.0
568,34684,Palm Harbor,FL,Tampa,Pinellas,2.0,954.5229007999999,0.0
569,34684,Palm Harbor,FL,Tampa,Pinellas,3.0,975.9118791000001,0.0
570,34684,Palm Harbor,FL,Tampa,Pinellas,4.0,945.0097982000001,0.0
571,34684,Palm Harbor,FL,Tampa,Pinellas,5.0,942.7527064999999,0.0
